id,happiness
8127,2.2277063727378845
8128,4.055349826812744
8129,3.7721464037895203
8130,3.866184175014496
8131,3.7072753310203552
8132,4.125123739242554
8133,4.210172533988953
8134,4.135103762149811
8135,4.123568534851074
8136,4.4586270451545715
8137,4.162301540374756
8138,3.690738081932068
8139,4.0927539467811584
8140,3.119008243083954
8141,3.8415892124176025
8142,3.7066810131073
8143,4.316859304904938
8144,3.699739933013916
8145,4.244432330131531
8146,2.1742688417434692
8147,4.146205186843872
8148,2.7306851744651794
8149,3.602569878101349
8150,3.668749213218689
8151,2.897919535636902
8152,4.0323216915130615
8153,3.658932089805603
8154,3.4840035438537598
8155,3.9179354310035706
8156,3.9679110050201416
8157,3.7959213256835938
8158,3.4084413647651672
8159,4.044117629528046
8160,4.068874716758728
8161,3.301432192325592
8162,3.9480502009391785
8163,4.047165036201477
8164,4.050635278224945
8165,4.06500244140625
8166,4.452920019626617
8167,3.773730158805847
8168,2.9534485936164856
8169,3.332538425922394
8170,3.8945946097373962
8171,3.9517593383789062
8172,3.8772667050361633
8173,3.7804957032203674
8174,3.7253569960594177
8175,3.692745268344879
8176,4.3058905601501465
8177,2.5769264101982117
8178,4.357359826564789
8179,4.35146826505661
8180,3.361963629722595
8181,3.684862971305847
8182,3.9684526324272156
8183,3.651467978954315
8184,3.829598307609558
8185,3.405344545841217
8186,3.2817410230636597
8187,3.963207244873047
8188,3.7783641815185547
8189,4.043820559978485
8190,3.966764807701111
8191,3.8439125418663025
8192,4.020820915699005
8193,3.868184268474579
8194,4.037278711795807
8195,4.581716299057007
8196,3.36402428150177
8197,3.9186867475509644
8198,4.083767116069794
8199,4.165759384632111
8200,4.825846374034882
8201,3.3650999069213867
8202,3.9742015600204468
8203,3.890774428844452
8204,4.082196831703186
8205,4.090887010097504
8206,3.5570475459098816
8207,3.9904555082321167
8208,4.062715709209442
8209,3.815311014652252
8210,3.6953994631767273
8211,3.7237353920936584
8212,4.169742941856384
8213,4.428235292434692
8214,3.9248631596565247
8215,3.409263014793396
8216,4.158343315124512
8217,3.533530533313751
8218,3.760944128036499
8219,3.670747697353363
8220,4.072819352149963
8221,4.423559308052063
8222,3.7524673342704773
8223,3.2414934039115906
8224,3.81472384929657
8225,4.076956927776337
8226,3.949799060821533
8227,4.380827844142914
8228,3.360102653503418
8229,4.093489050865173
8230,3.2503040432929993
8231,3.9847176671028137
8232,3.8641921877861023
8233,3.908966600894928
8234,3.964200496673584
8235,3.8043099641799927
8236,3.187368929386139
8237,3.4102631211280823
8238,3.867787539958954
8239,3.6026623249053955
8240,3.200335443019867
8241,3.5083703994750977
8242,3.901215672492981
8243,4.415987730026245
8244,3.9812739491462708
8245,3.4938905835151672
8246,3.952531158924103
8247,3.8896002769470215
8248,3.9655157923698425
8249,4.218070864677429
8250,3.8081817030906677
8251,4.3232956528663635
8252,4.3574182987213135
8253,3.8463547825813293
8254,3.908673644065857
8255,3.406009316444397
8256,3.5352362394332886
8257,3.9491249322891235
8258,3.031777799129486
8259,4.270948767662048
8260,3.8961804509162903
8261,4.2720524072647095
8262,3.8940786719322205
8263,4.041598916053772
8264,3.982472598552704
8265,4.237636744976044
8266,3.24637907743454
8267,3.670645773410797
8268,3.901990592479706
8269,3.403266191482544
8270,3.701417326927185
8271,3.039970815181732
8272,4.061278820037842
8273,3.780775725841522
8274,3.722186803817749
8275,4.253938138484955
8276,4.084109604358673
8277,3.9985265135765076
8278,3.926839530467987
8279,4.271964073181152
8280,4.327523648738861
8281,4.014072477817535
8282,4.131446063518524
8283,3.986250638961792
8284,4.24588805437088
8285,3.8375843167304993
8286,2.6351757645606995
8287,4.443564355373383
8288,3.8603018522262573
8289,4.0449700355529785
8290,4.0899670124053955
8291,4.182964384555817
8292,4.126309752464294
8293,3.8172374963760376
8294,4.5280203223228455
8295,3.438074469566345
8296,4.1646615862846375
8297,3.5865551233291626
8298,4.788296937942505
8299,2.9681118726730347
8300,3.135117769241333
8301,3.9219794869422913
8302,4.3209726214408875
8303,3.8223480582237244
8304,4.032631039619446
8305,3.901641607284546
8306,4.5238454937934875
8307,4.176578164100647
8308,4.305792570114136
8309,3.5697644352912903
8310,3.890865445137024
8311,4.267461478710175
8312,4.604585945606232
8313,4.239708781242371
8314,3.273015081882477
8315,4.047674238681793
8316,3.968219041824341
8317,3.8074339032173157
8318,4.1769766211509705
8319,3.35053414106369
8320,3.966753661632538
8321,4.345196187496185
8322,4.148919761180878
8323,3.7989549040794373
8324,3.539325773715973
8325,4.088842868804932
8326,4.3239575028419495
8327,3.7463420033454895
8328,4.074423432350159
8329,3.035564959049225
8330,4.425434470176697
8331,4.316484987735748
8332,3.8457086086273193
8333,3.385813355445862
8334,4.100612461566925
8335,3.558966875076294
8336,4.1060386300086975
8337,3.5633761882781982
8338,4.179898262023926
8339,3.7117419838905334
8340,3.40586656332016
8341,4.010175824165344
8342,3.964090645313263
8343,3.090840697288513
8344,4.239820659160614
8345,3.921584963798523
8346,3.192905306816101
8347,3.096964478492737
8348,3.8518670797348022
8349,4.058056473731995
8350,3.495257079601288
8351,4.109928786754608
8352,3.6470877528190613
8353,3.341888666152954
8354,4.102678179740906
8355,3.6398115754127502
8356,3.911583662033081
8357,3.89051216840744
8358,3.8108092546463013
8359,3.5632236003875732
8360,4.075539588928223
8361,4.025795996189117
8362,3.984244644641876
8363,3.5471768975257874
8364,3.4443122148513794
8365,3.7375738620758057
8366,3.685531437397003
8367,4.0831117033958435
8368,4.31397932767868
8369,3.3045769929885864
8370,3.2964900135993958
8371,4.054043769836426
8372,3.972115635871887
8373,2.485646069049835
8374,3.3326642513275146
8375,4.268666326999664
8376,4.529121577739716
8377,3.922591209411621
8378,3.826983332633972
8379,4.32128369808197
8380,3.44749116897583
8381,4.296254575252533
8382,3.9912564158439636
8383,4.354081332683563
8384,3.439238488674164
8385,3.8808149695396423
8386,4.178107559680939
8387,4.110422790050507
8388,4.110108911991119
8389,3.3246979117393494
8390,4.228523313999176
8391,3.791660487651825
8392,3.513541877269745
8393,4.124966740608215
8394,4.159150421619415
8395,4.164044618606567
8396,3.8455711603164673
8397,3.8169673085212708
8398,3.363917052745819
8399,4.120141565799713
8400,3.8313740491867065
8401,4.820389747619629
8402,3.862174093723297
8403,4.471202731132507
8404,3.945848822593689
8405,4.464657962322235
8406,4.200857579708099
8407,3.9326645731925964
8408,4.68950092792511
8409,4.114683091640472
8410,3.890044629573822
8411,4.1030232310295105
8412,3.5584088563919067
8413,3.8915019631385803
8414,4.15559846162796
8415,3.404537618160248
8416,4.0220566391944885
8417,4.1129149198532104
8418,4.642245829105377
8419,3.8619712591171265
8420,3.758429229259491
8421,4.188532710075378
8422,3.6101107597351074
8423,4.298318564891815
8424,3.302650809288025
8425,3.9317241311073303
8426,4.012085020542145
8427,3.806623876094818
8428,4.342697441577911
8429,3.7724046111106873
8430,4.399398624897003
8431,4.081066012382507
8432,4.262220323085785
8433,3.933487296104431
8434,4.033580005168915
8435,3.811175286769867
8436,3.5474225282669067
8437,4.100522696971893
8438,4.002228736877441
8439,3.347870886325836
8440,3.0706499218940735
8441,4.125195622444153
8442,4.033597648143768
8443,4.146999537944794
8444,3.930484652519226
8445,3.718623638153076
8446,3.590423345565796
8447,3.563473641872406
8448,3.4242634773254395
8449,3.5934424996376038
8450,3.348262131214142
8451,2.908822178840637
8452,3.19553279876709
8453,4.1800732016563416
8454,4.127595484256744
8455,3.723073899745941
8456,3.8917301297187805
8457,3.7432950139045715
8458,4.059050798416138
8459,4.40365469455719
8460,3.6110328435897827
8461,3.763662815093994
8462,3.400257706642151
8463,4.019563615322113
8464,3.883209228515625
8465,3.6684956550598145
8466,4.636080265045166
8467,2.6780362725257874
8468,3.2912139296531677
8469,4.2390687465667725
8470,3.683524966239929
8471,4.081566631793976
8472,4.275915801525116
8473,4.249665379524231
8474,4.059593677520752
8475,3.9120630025863647
8476,4.133360505104065
8477,4.186000287532806
8478,3.7776275277137756
8479,4.07808518409729
8480,3.2410234212875366
8481,4.1133288741111755
8482,3.479787588119507
8483,3.541098177433014
8484,4.306493759155273
8485,3.8910457491874695
8486,4.796850383281708
8487,4.214042246341705
8488,4.108341455459595
8489,4.516997754573822
8490,4.223814249038696
8491,4.322275638580322
8492,4.215044975280762
8493,4.428490340709686
8494,3.528079330921173
8495,4.123530387878418
8496,4.562900483608246
8497,2.5611477494239807
8498,3.4617636799812317
8499,4.201137483119965
8500,3.671101212501526
8501,4.147495329380035
8502,3.026320695877075
8503,4.15238493680954
8504,3.538801908493042
8505,2.965059459209442
8506,4.211274862289429
8507,3.9971922636032104
8508,3.3162509202957153
8509,4.42087709903717
8510,3.8626158833503723
8511,3.82694548368454
8512,4.260237336158752
8513,3.781011939048767
8514,4.261598348617554
8515,3.5091357827186584
8516,3.3023489117622375
8517,3.6634361147880554
8518,3.0846185088157654
8519,4.332485318183899
8520,4.25806999206543
8521,3.891830801963806
8522,3.019597828388214
8523,3.6238078474998474
8524,3.679987609386444
8525,3.8633333444595337
8526,4.79188597202301
8527,3.7414966821670532
8528,3.2946399450302124
8529,3.7226608991622925
8530,4.201180696487427
8531,4.065804123878479
8532,3.976610779762268
8533,3.649246633052826
8534,4.207289457321167
8535,4.1152262687683105
8536,3.5929115414619446
8537,3.520341396331787
8538,4.224993169307709
8539,4.048476934432983
8540,4.054830253124237
8541,3.996588885784149
8542,3.3524672985076904
8543,3.556929051876068
8544,3.829715847969055
8545,3.955711245536804
8546,3.985510468482971
8547,3.9637069702148438
8548,4.151761591434479
8549,3.1458479166030884
8550,3.7766918540000916
8551,4.164764642715454
8552,4.2657511830329895
8553,4.346833229064941
8554,3.7515501976013184
8555,4.546208322048187
8556,3.8332765102386475
8557,3.8920173048973083
8558,3.7006313800811768
8559,3.971131384372711
8560,2.9998276829719543
8561,4.064448297023773
8562,4.375590682029724
8563,3.5278522968292236
8564,4.205677926540375
8565,4.289305031299591
8566,4.156790196895599
8567,4.182944595813751
8568,3.227528929710388
8569,2.4814659357070923
8570,4.077716886997223
8571,4.165153384208679
8572,3.3042799830436707
8573,2.1352173388004303
8574,3.8440319895744324
8575,4.0322529673576355
8576,3.643759548664093
8577,3.868539035320282
8578,3.7380637526512146
8579,4.011791825294495
8580,4.431067705154419
8581,4.038533687591553
8582,3.6570199728012085
8583,4.371249973773956
8584,3.8594005703926086
8585,3.962604343891144
8586,4.342874705791473
8587,3.7992663383483887
8588,4.675790965557098
8589,4.298215866088867
8590,4.07391893863678
8591,4.169940531253815
8592,3.9485029578208923
8593,4.099243581295013
8594,3.759565830230713
8595,2.9941294193267822
8596,4.233645677566528
8597,3.8231058716773987
8598,3.640699326992035
8599,3.785248041152954
8600,3.8220109343528748
8601,2.870920419692993
8602,2.889827847480774
8603,3.7007848024368286
8604,3.523251473903656
8605,3.601872742176056
8606,4.0284401178359985
8607,3.8414642214775085
8608,3.7388640642166138
8609,4.298744976520538
8610,3.306647539138794
8611,4.3569623827934265
8612,3.760270059108734
8613,3.743644654750824
8614,3.6709389090538025
8615,4.377627372741699
8616,4.429765045642853
8617,3.8474857807159424
8618,3.8216090202331543
8619,4.235343635082245
8620,4.256797432899475
8621,2.4533693492412567
8622,4.220320701599121
8623,4.665289342403412
8624,3.1964410543441772
8625,2.8434298634529114
8626,4.116689085960388
8627,4.159351110458374
8628,4.24858683347702
8629,4.095626175403595
8630,4.16099214553833
8631,3.9318233728408813
8632,3.0783398151397705
8633,3.7725916504859924
8634,3.695493221282959
8635,3.296156644821167
8636,3.5866676568984985
8637,3.599582552909851
8638,4.169860124588013
8639,3.2426928281784058
8640,3.1846795082092285
8641,4.286550879478455
8642,2.594506859779358
8643,3.9621140360832214
8644,4.300056457519531
8645,3.3134214878082275
8646,3.656656324863434
8647,3.4595289826393127
8648,4.112440347671509
8649,4.617591917514801
8650,3.6623610258102417
8651,4.028566658496857
8652,2.9057368636131287
8653,4.005372047424316
8654,4.425703346729279
8655,3.4483161568641663
8656,3.9245241284370422
8657,4.327164828777313
8658,2.89504736661911
8659,3.5213013291358948
8660,3.9402031898498535
8661,4.08826607465744
8662,4.224241673946381
8663,4.491524279117584
8664,3.3021851181983948
8665,4.071094036102295
8666,4.13322526216507
8667,4.405708074569702
8668,3.8214988708496094
8669,3.7562156915664673
8670,3.918667733669281
8671,3.44788920879364
8672,3.9610804319381714
8673,2.9218720197677612
8674,4.501268088817596
8675,3.364790141582489
8676,4.315069496631622
8677,3.7527414560317993
8678,3.813767671585083
8679,3.927095949649811
8680,2.9156023263931274
8681,3.668651282787323
8682,4.019185543060303
8683,3.923298478126526
8684,4.251368165016174
8685,3.7810102701187134
8686,3.912141442298889
8687,4.199470341205597
8688,4.2574909925460815
8689,4.060582399368286
8690,4.002726793289185
8691,4.059077739715576
8692,4.199329316616058
8693,3.8948299288749695
8694,2.980987846851349
8695,3.9972426295280457
8696,4.047369360923767
8697,4.015535473823547
8698,3.9811622500419617
8699,3.81155002117157
8700,4.357819974422455
8701,4.387754857540131
8702,3.9683467745780945
8703,4.097854673862457
8704,3.848395884037018
8705,3.437107563018799
8706,3.539657175540924
8707,4.055664002895355
8708,4.187041223049164
8709,3.2715617418289185
8710,3.965833365917206
8711,3.5009573698043823
8712,4.1685802936553955
8713,4.322082042694092
8714,3.675873637199402
8715,4.340184330940247
8716,3.8549214601516724
8717,4.178570032119751
8718,3.5584121346473694
8719,4.2086721658706665
8720,3.7968093752861023
8721,3.649918496608734
8722,3.7831578850746155
8723,3.375685751438141
8724,4.234655022621155
8725,2.875686228275299
8726,3.7674070596694946
8727,3.9653120040893555
8728,3.4068979620933533
8729,4.2680823802948
8730,3.411986231803894
8731,3.8844602704048157
8732,4.1489521861076355
8733,4.037235856056213
8734,3.7534230947494507
8735,3.914431631565094
8736,3.539572060108185
8737,4.344415366649628
8738,4.239138901233673
8739,4.188063979148865
8740,3.7950645089149475
8741,3.8231114745140076
8742,3.8191710114479065
8743,3.9516780972480774
8744,3.4339298605918884
8745,3.9383174777030945
8746,4.107446491718292
8747,4.114805519580841
8748,4.776588201522827
8749,4.076548755168915
8750,4.279676556587219
8751,4.198611557483673
8752,3.4683390855789185
8753,4.015988826751709
8754,3.5037635564804077
8755,4.182899475097656
8756,3.012169659137726
8757,4.2443172335624695
8758,3.868141293525696
8759,4.323339104652405
8760,3.685578465461731
8761,3.7929245829582214
8762,2.2691690623760223
8763,3.75812429189682
8764,3.898275911808014
8765,3.8385648131370544
8766,4.207704663276672
8767,3.721671402454376
8768,3.998565375804901
8769,3.7860583066940308
8770,4.048190593719482
8771,4.385666847229004
8772,4.004659533500671
8773,4.147563636302948
8774,3.763953149318695
8775,3.9459181427955627
8776,4.169368743896484
8777,4.161581218242645
8778,3.4304113388061523
8779,3.47261381149292
8780,3.699644088745117
8781,3.19669246673584
8782,4.437290132045746
8783,4.683830797672272
8784,4.130900502204895
8785,4.130012333393097
8786,3.927519738674164
8787,3.263135015964508
8788,3.7894932627677917
8789,3.8711352348327637
8790,3.8948957324028015
8791,2.990189552307129
8792,3.8378360271453857
8793,3.972066283226013
8794,4.293889284133911
8795,4.202681362628937
8796,4.511552333831787
8797,2.7389204502105713
8798,3.9804059863090515
8799,4.136922061443329
8800,3.616949677467346
8801,3.9564910531044006
8802,3.322692334651947
8803,3.9105677604675293
8804,4.0223276019096375
8805,3.6407517194747925
8806,3.812903583049774
8807,3.9379643201828003
8808,4.666374206542969
8809,4.031076192855835
8810,4.5698423981666565
8811,2.70662659406662
8812,3.960310995578766
8813,4.7987149357795715
8814,3.575131416320801
8815,4.561980843544006
8816,3.567257285118103
8817,3.5727057456970215
8818,3.708421051502228
8819,3.645540952682495
8820,2.713072180747986
8821,4.038335561752319
8822,3.3028355836868286
8823,4.429077565670013
8824,3.846611201763153
8825,3.4457709789276123
8826,3.6590205430984497
8827,4.025673151016235
8828,3.9317691922187805
8829,3.2975574731826782
8830,3.381243586540222
8831,4.638138711452484
8832,3.6591396927833557
8833,4.35847282409668
8834,3.87285715341568
8835,3.8033586740493774
8836,3.3711599707603455
8837,3.9650473594665527
8838,3.9489245414733887
8839,3.766939103603363
8840,4.074388146400452
8841,4.097154378890991
8842,4.485110282897949
8843,4.303011119365692
8844,3.910090982913971
8845,4.4011934995651245
8846,4.094014108181
8847,3.0568554401397705
8848,3.306288778781891
8849,2.9302064776420593
8850,2.6185993552207947
8851,4.112867653369904
8852,3.389906942844391
8853,4.038706481456757
8854,3.7864352464675903
8855,3.345276355743408
8856,3.945161819458008
8857,3.9634520411491394
8858,3.3235458731651306
8859,3.3035272359848022
8860,3.947330057621002
8861,3.2168604135513306
8862,3.4714396595954895
8863,4.1591275334358215
8864,3.884991228580475
8865,4.02894526720047
8866,4.063699185848236
8867,3.937865197658539
8868,4.301851034164429
8869,3.6235840916633606
8870,4.0215272307395935
8871,3.757559299468994
8872,4.169345498085022
8873,3.287848711013794
8874,3.2398284673690796
8875,3.794900953769684
8876,3.565820097923279
8877,4.631653845310211
8878,4.204029142856598
8879,4.070588231086731
8880,4.121003985404968
8881,4.150638461112976
8882,3.385164976119995
8883,3.2880860567092896
8884,3.750797986984253
8885,3.8058037161827087
8886,3.1046468019485474
8887,3.648935079574585
8888,4.5332711935043335
8889,3.404403805732727
8890,4.31425666809082
8891,3.942034900188446
8892,3.6381896138191223
8893,3.998806595802307
8894,3.971477508544922
8895,4.702850162982941
8896,4.223202109336853
8897,4.18289053440094
8898,3.6029231548309326
8899,4.536571800708771
8900,3.647280693054199
8901,3.947976768016815
8902,3.26067578792572
8903,3.7494720220565796
8904,4.013467311859131
8905,3.613315165042877
8906,3.3930508494377136
8907,4.196046471595764
8908,2.8362451791763306
8909,3.8884570002555847
8910,4.1875327825546265
8911,4.260786056518555
8912,4.54625803232193
8913,4.137707471847534
8914,4.15388035774231
8915,4.2297422885894775
8916,3.694710075855255
8917,3.2594355940818787
8918,4.388876855373383
8919,4.459759891033173
8920,3.44915109872818
8921,3.38609117269516
8922,4.133830726146698
8923,3.9945417046546936
8924,3.8205283284187317
8925,3.684301018714905
8926,4.23376077413559
8927,4.160478115081787
8928,3.347219944000244
8929,4.092044234275818
8930,4.768732070922852
8931,3.494520902633667
8932,4.071448445320129
8933,3.1094526648521423
8934,4.045289218425751
8935,3.715916097164154
8936,3.8653443455696106
8937,3.2896012663841248
8938,3.684395492076874
8939,4.194548189640045
8940,3.742092549800873
8941,3.3724517226219177
8942,3.910614311695099
8943,3.6176841259002686
8944,3.6554675698280334
8945,4.068577587604523
8946,4.005663096904755
8947,3.5727556347846985
8948,4.009266138076782
8949,3.797166645526886
8950,3.970323383808136
8951,3.0091658234596252
8952,4.241559684276581
8953,3.5903592109680176
8954,3.8764209151268005
8955,3.3764742612838745
8956,3.7068541646003723
8957,4.233152210712433
8958,4.101276099681854
8959,4.142037987709045
8960,4.252370238304138
8961,3.639224350452423
8962,4.065451681613922
8963,3.8335617184638977
8964,4.339111030101776
8965,4.217069089412689
8966,4.020642876625061
8967,4.15266078710556
8968,3.8022640347480774
8969,4.398235201835632
8970,4.019823789596558
8971,3.860433518886566
8972,3.1724380254745483
8973,3.334452271461487
8974,4.178089737892151
8975,4.0616185665130615
8976,4.083399474620819
8977,4.173032283782959
8978,3.8558844923973083
8979,4.346768498420715
8980,3.4069884419441223
8981,4.052557468414307
8982,3.0953263640403748
8983,4.206358730792999
8984,3.8113722801208496
8985,3.945391893386841
8986,4.284346103668213
8987,3.675689935684204
8988,4.284380793571472
8989,4.135413408279419
8990,3.532952308654785
8991,4.313834369182587
8992,4.1405885219573975
8993,3.2930936217308044
8994,3.7026270031929016
8995,4.2166668176651
8996,3.627650499343872
8997,3.6256526708602905
8998,3.7384466528892517
8999,4.162321746349335
9000,4.000068306922913
9001,4.058996200561523
9002,4.400429785251617
9003,4.041772842407227
9004,2.656220257282257
9005,4.379041433334351
9006,4.206271529197693
9007,3.542745351791382
9008,3.5296874046325684
9009,3.9115816354751587
9010,4.191341876983643
9011,4.004296123981476
9012,3.983996033668518
9013,3.6277225017547607
9014,3.841427206993103
9015,3.803769588470459
9016,4.350480377674103
9017,4.25947368144989
9018,3.9409892559051514
9019,3.9249284267425537
9020,3.7266454100608826
9021,4.160723924636841
9022,4.532582342624664
9023,2.856027901172638
9024,3.98663192987442
9025,3.5122633576393127
9026,4.190152168273926
9027,3.54736328125
9028,3.944234609603882
9029,3.314820170402527
9030,3.8557761907577515
9031,4.119950592517853
9032,4.400760054588318
9033,3.5180917382240295
9034,4.278072893619537
9035,4.069628179073334
9036,3.618688404560089
9037,4.231279671192169
9038,4.059444546699524
9039,2.813251256942749
9040,3.6835254430770874
9041,3.6819021105766296
9042,3.3602638244628906
9043,3.932476758956909
9044,3.784752309322357
9045,3.7900308966636658
9046,3.412013351917267
9047,2.3471551835536957
9048,4.396555006504059
9049,4.029682099819183
9050,4.181771993637085
9051,3.8792259097099304
9052,3.760568082332611
9053,3.7838499546051025
9054,2.885345995426178
9055,3.812898099422455
9056,3.6132311820983887
9057,4.379042088985443
9058,4.000112593173981
9059,3.820781171321869
9060,4.045047640800476
9061,3.991147518157959
9062,3.42148894071579
9063,3.7835052013397217
9064,4.120461106300354
9065,3.965743064880371
9066,3.433911919593811
9067,3.7177560329437256
9068,3.8916154503822327
9069,3.586163580417633
9070,4.073535442352295
9071,3.6391250491142273
9072,4.075537979602814
9073,4.37236225605011
9074,3.558297574520111
9075,2.722589075565338
9076,3.5845924615859985
9077,4.252861559391022
9078,3.457864224910736
9079,4.193526208400726
9080,3.6463069319725037
9081,4.279203712940216
9082,3.605287551879883
9083,3.9717161059379578
9084,4.142236948013306
9085,4.240180671215057
9086,3.7319302558898926
9087,4.5820101499557495
9088,3.2874327898025513
9089,4.220675766468048
9090,3.6999918818473816
9091,3.148102879524231
9092,3.978469669818878
9093,3.817067503929138
9094,3.757594048976898
9095,4.190805435180664
9096,4.17799699306488
9097,3.2096195220947266
9098,3.5708075761795044
9099,3.3608646988868713
9100,4.262862682342529
9101,4.256447076797485
9102,4.254295647144318
9103,4.040961503982544
9104,3.6526753306388855
9105,3.3797956705093384
9106,3.6742677092552185
9107,3.9944777488708496
9108,4.355419874191284
9109,4.303209960460663
9110,3.908663511276245
9111,4.436273694038391
9112,4.112226784229279
9113,4.136054992675781
9114,4.006004869937897
9115,3.6774701476097107
9116,4.1464221477508545
9117,4.1882694363594055
9118,4.275623381137848
9119,4.159832298755646
9120,4.110150933265686
9121,3.7485764026641846
9122,4.050381720066071
9123,3.7721394896507263
9124,3.657215118408203
9125,3.7406026124954224
9126,3.4181811213493347
9127,4.275639832019806
9128,4.07688570022583
9129,3.300995409488678
9130,2.8298075795173645
9131,4.376324236392975
9132,3.843902349472046
9133,3.7232667803764343
9134,4.114130079746246
9135,4.021377265453339
9136,4.206879913806915
9137,3.6850451827049255
9138,4.072369873523712
9139,3.188331425189972
9140,4.9590484499931335
9141,3.7471258640289307
9142,4.173720359802246
9143,3.1162062287330627
9144,3.9729841351509094
9145,3.986104667186737
9146,4.120208561420441
9147,2.6644758880138397
9148,3.413678228855133
9149,4.270619571208954
9150,4.03827303647995
9151,4.447017848491669
9152,4.194260001182556
9153,4.531832456588745
9154,4.129187166690826
9155,4.1205480098724365
9156,4.120501160621643
9157,3.9080236554145813
9158,3.519201099872589
9159,3.7072739601135254
9160,2.7735711336135864
9161,3.249191403388977
9162,3.971886932849884
9163,4.31396222114563
9164,4.021943688392639
9165,4.076040744781494
9166,4.075661599636078
9167,3.7236708998680115
9168,4.050853669643402
9169,4.011657774448395
9170,4.032135426998138
9171,3.31879061460495
9172,4.270510137081146
9173,4.296579658985138
9174,3.991441786289215
9175,4.49828028678894
9176,3.5112423300743103
9177,4.279284417629242
9178,3.2195041179656982
9179,3.6748265624046326
9180,3.6482247710227966
9181,4.162949204444885
9182,2.332248330116272
9183,4.232109069824219
9184,3.570538640022278
9185,3.345711827278137
9186,3.8305031061172485
9187,4.141931653022766
9188,3.3179797530174255
9189,4.142873764038086
9190,2.0760793685913086
9191,4.179827272891998
9192,3.9602076411247253
9193,4.318357586860657
9194,4.108446776866913
9195,4.020265519618988
9196,3.7750868797302246
9197,4.176782310009003
9198,4.032915830612183
9199,4.4971306920051575
9200,3.713537633419037
9201,3.527191996574402
9202,3.7625938057899475
9203,3.7245489954948425
9204,4.096563100814819
9205,4.033106327056885
9206,4.268091142177582
9207,3.5565778613090515
9208,4.02976393699646
9209,3.8675389885902405
9210,4.6189658641815186
9211,3.2156150937080383
9212,3.8637741208076477
9213,3.7871782779693604
9214,4.1799362897872925
9215,4.253785490989685
9216,4.217581570148468
9217,3.7207019329071045
9218,4.022958993911743
9219,4.197690546512604
9220,3.9873016476631165
9221,4.161654710769653
9222,3.342016041278839
9223,3.889668107032776
9224,3.3463913798332214
9225,3.5456214547157288
9226,3.879796862602234
9227,2.325655311346054
9228,3.2466351985931396
9229,3.536824882030487
9230,4.1711419224739075
9231,3.703445315361023
9232,3.940554141998291
